Info 0    [19:49:48.575] Starting TS Server
Info 17380[21:42:52.094] collectAutoImports: 12.41499700024724
Info 17381[21:42:52.094] getCompletionData: Semantic work: 12.550869999453425
Info 17382[21:42:52.094] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.02217799983918667
Info 17383[21:42:52.094] getCompletionData: Get current token: 0.0043520014733076096
Info 17384[21:42:52.094] getCompletionData: Is inside comment: 0.006541000679135323
Info 17385[21:42:52.094] getCompletionData: Get previous token: 0.008760999888181686
Info 17386[21:42:52.094] getExportInfoMap: cache hit
Info 17387[21:42:52.105] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 17388[21:42:52.106] collectAutoImports: response is complete
Info 17389[21:42:52.106] collectAutoImports: 11.101915998384356
Info 17390[21:42:52.106] getCompletionData: Semantic work: 11.251205999404192
Info 17391[21:42:52.106] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.020691998302936554
Info 17392[21:42:52.106] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17393[21:42:52.116] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1052 structureChanged: false structureIsReused:: Completely Elapsed: 10.345344999805093ms
Info 17394[21:42:52.116] Different program with same set of files
Info 17395[21:42:53.408] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17396[21:42:53.431] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1053 structureChanged: false structureIsReused:: Completely Elapsed: 22.411684999242425ms
Info 17397[21:42:53.431] Different program with same set of files
Info 17398[21:42:53.431] getCompletionData: Get current token: 0.00849900022149086
Info 17399[21:42:53.431] getCompletionData: Is inside comment: 0.016822999343276024
Info 17400[21:42:53.431] getCompletionData: Get previous token: 0.010615000501275063
Info 17401[21:42:53.431] getExportInfoMap: cache hit
Info 17402[21:42:53.524] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 1094 from cache
Info 17403[21:42:53.524] collectAutoImports: response is complete
Info 17404[21:42:53.524] collectAutoImports: 92.49146200157702
Info 17405[21:42:53.524] getCompletionData: Semantic work: 92.68845199979842
Info 17406[21:42:53.545] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 20.833689998835325
Info 17407[21:42:53.557] getCompletionData: Get current token: 0.017580000683665276
Info 17408[21:42:53.558] getCompletionData: Is inside comment: 0.013224000111222267
Info 17409[21:42:53.558] getCompletionData: Get previous token: 0.013531001284718513
Info 17410[21:42:53.558] getExportInfoMap: cache hit
Info 17411[21:42:53.582] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 1094 from cache
Info 17412[21:42:53.582] collectAutoImports: response is complete
Info 17413[21:42:53.582] collectAutoImports: 22.947359999641776
Info 17414[21:42:53.582] getCompletionData: Semantic work: 24.088152999058366
Info 17415[21:42:53.590] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.238981999456882
Info 17416[21:42:53.598] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17417[21:42:53.611] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1054 structureChanged: false structureIsReused:: Completely Elapsed: 13.06288499943912ms
Info 17418[21:42:53.611] Different program with same set of files
Info 17419[21:42:53.612] getCompletionData: Get current token: 0.006589999422430992
Info 17420[21:42:53.612] getCompletionData: Is inside comment: 0.007083000615239143
Info 17421[21:42:53.612] getCompletionData: Get previous token: 0.014675000682473183
Info 17422[21:42:53.612] getCompletionsAtPosition: isCompletionListBlocker: 0.013429000973701477
Info 17423[21:42:53.612] Returning an empty list because completion was requested in an invalid position.
Info 17424[21:42:53.612] getCompletionData: Get current token: 0.0031729992479085922
Info 17425[21:42:53.612] getCompletionData: Is inside comment: 0.005940999835729599
Info 17426[21:42:53.612] getCompletionData: Get previous token: 0.009012000635266304
Info 17427[21:42:53.612] getCompletionsAtPosition: isCompletionListBlocker: 0.005635999143123627
Info 17428[21:42:53.612] Returning an empty list because completion was requested in an invalid position.
Info 17429[21:42:53.612] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17430[21:42:53.622] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1055 structureChanged: false structureIsReused:: Completely Elapsed: 9.287752000615ms
Info 17431[21:42:53.622] Different program with same set of files
Info 17432[21:42:54.960] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17433[21:42:54.971] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1056 structureChanged: false structureIsReused:: Completely Elapsed: 11.220561999827623ms
Info 17434[21:42:54.971] Different program with same set of files
Info 17435[21:42:56.340] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17436[21:42:56.983] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1057 structureChanged: true structureIsReused:: SafeModules Elapsed: 642.7555010002106ms
Info 17437[21:42:56.983] Different program with same set of files
Info 17438[21:42:56.995] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17439[21:42:57.054] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1058 structureChanged: true structureIsReused:: SafeModules Elapsed: 58.88288200087845ms
Info 17440[21:42:57.054] Different program with same set of files
Info 17441[21:42:57.057] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17442[21:42:57.104] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1059 structureChanged: true structureIsReused:: SafeModules Elapsed: 46.3251389991492ms
Info 17443[21:42:57.104] Different program with same set of files
Info 17444[21:42:57.107] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17445[21:42:57.166] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1060 structureChanged: true structureIsReused:: SafeModules Elapsed: 58.97635200060904ms
Info 17446[21:42:57.166] Different program with same set of files
Info 17447[21:42:57.177] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17448[21:42:57.270] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1061 structureChanged: true structureIsReused:: SafeModules Elapsed: 93.33364900015295ms
Info 17449[21:42:57.270] Different program with same set of files
Info 17450[21:42:58.549] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17451[21:42:58.592] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1062 structureChanged: true structureIsReused:: SafeModules Elapsed: 42.47246599942446ms
Info 17452[21:42:58.592] Different program with same set of files
Info 17453[21:42:58.703] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17454[21:42:58.746] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1063 structureChanged: true structureIsReused:: SafeModules Elapsed: 43.357282999902964ms
Info 17455[21:42:58.746] Different program with same set of files
Info 17456[21:42:58.854] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17457[21:42:58.898] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1064 structureChanged: true structureIsReused:: SafeModules Elapsed: 43.859118999913335ms
Info 17458[21:42:58.898] Different program with same set of files
Info 17459[21:42:59.006] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17460[21:42:59.049] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1065 structureChanged: true structureIsReused:: SafeModules Elapsed: 43.2505189999938ms
Info 17461[21:42:59.049] Different program with same set of files
Info 17462[21:42:59.157] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17463[21:42:59.201] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1066 structureChanged: true structureIsReused:: SafeModules Elapsed: 43.495025999844074ms
Info 17464[21:42:59.201] Different program with same set of files
Info 17465[21:42:59.311] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17466[21:42:59.354] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1067 structureChanged: true structureIsReused:: SafeModules Elapsed: 42.678201001137495ms
Info 17467[21:42:59.354] Different program with same set of files
Info 17468[21:42:59.463] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17469[21:42:59.506] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1068 structureChanged: true structureIsReused:: SafeModules Elapsed: 42.30765900015831ms
Info 17470[21:42:59.506] Different program with same set of files
Info 17471[21:42:59.613] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17472[21:42:59.734] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1069 structureChanged: true structureIsReused:: SafeModules Elapsed: 121.12148700095713ms
Info 17473[21:42:59.734] Different program with same set of files
Info 17474[21:43:01.130] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17475[21:43:01.173] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1070 structureChanged: true structureIsReused:: SafeModules Elapsed: 42.5966880004853ms
Info 17476[21:43:01.173] Different program with same set of files
Info 17477[21:43:02.651] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 17478[21:43:02.692] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 403 structureChanged: true structureIsReused:: SafeModules Elapsed: 41.018764000386ms
Info 17479[21:43:02.692] Different program with same set of files
Info 17480[21:43:03.432] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17481[21:43:03.479] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1071 structureChanged: true structureIsReused:: SafeModules Elapsed: 46.97538699954748ms
Info 17482[21:43:03.479] Different program with same set of files
Info 17483[21:43:04.766] Format host information updated
Info 17484[21:43:04.766] Format host information updated
Info 17485[21:43:04.767] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17486[21:43:04.834] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1072 structureChanged: true structureIsReused:: SafeModules Elapsed: 67.7096149995923ms
Info 17487[21:43:04.834] Different program with same set of files
Info 17488[21:43:06.295] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17489[21:43:06.307] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1073 structureChanged: false structureIsReused:: Completely Elapsed: 12.818115999922156ms
Info 17490[21:43:06.307] Different program with same set of files
Info 17491[21:43:07.706] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 17492[21:43:07.751] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 404 structureChanged: true structureIsReused:: SafeModules Elapsed: 44.67408899962902ms
Info 17493[21:43:07.751] Different program with same set of files
Info 17494[21:43:11.057] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17495[21:43:11.077] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1074 structureChanged: false structureIsReused:: Completely Elapsed: 20.428275000303984ms
Info 17496[21:43:11.077] Different program with same set of files
Info 17497[21:43:12.376] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 17498[21:43:12.387] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 405 structureChanged: false structureIsReused:: Completely Elapsed: 11.128327999264002ms
Info 17499[21:43:12.387] Different program with same set of files
Info 17500[21:43:12.853] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17501[21:43:12.880] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1075 structureChanged: false structureIsReused:: Completely Elapsed: 26.66290899924934ms
Info 17502[21:43:12.880] Different program with same set of files
Info 17503[21:43:14.176] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17504[21:43:14.188] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1076 structureChanged: false structureIsReused:: Completely Elapsed: 11.145013999193907ms
Info 17505[21:43:14.188] Different program with same set of files
Info 17506[21:43:15.477] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17507[21:43:15.489] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1077 structureChanged: false structureIsReused:: Completely Elapsed: 12.046853000298142ms
Info 17508[21:43:15.489] Different program with same set of files
Info 17509[21:43:16.778] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17510[21:43:16.790] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1078 structureChanged: false structureIsReused:: Completely Elapsed: 12.128508999943733ms
Info 17511[21:43:16.790] Different program with same set of files
Info 17512[21:43:17.041] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 17513[21:43:17.054] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1079 structureChanged: false structureIsReused:: Completely Elapsed: 13.106164000928402ms
Info 17514[21:43:17.054] Different program with same set of files
Info 17515[21:43:18.351] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 17516[21:43:18.359] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 406 structureChanged: false structureIsReused:: Completely Elapsed: 7.907555999234319ms
Info 17517[21:43:18.359] Different program with same set of files
Info 17518[21:43:19.628] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
